31541:17,5662,302,1410,14026,4210,84,483,66665,5303
31545:17,616,8,302,654,58,76,564,518,650
31551:17,224,302,654,58,616,650,76,8,29
31563:168,719,984,1326,661,1528,5738,1400,8860,574
31578:14237,1787,3148,3847,11887,9043,8337,154,7011,65428
31585:18850,698,262,827,86461,27420,1867,13735,69173,34823
31597:62870,16686,47228,64213,80499,31748,80867,94594,20706,70125
31639:81,17,5663,698,238,500,76,866,901,358
31644:698,17,361,76,358,500,866,4880,901,1164
31653:840,3196,2548,10541,27070,8069,5111,197,7160,14793
31687:17,302,654,650,182,58,616,1245,76,29
31691:2092,67812,23161,93721,56719,80750,58667,4427,95129,2953
31696:63371,109485,52320,104129,121654,44196,60576,81079,2021
31744:17,302,58,654,8,29,84,861,650,518
31751:
31789:
31791:12968,2856,11577,5486,7940,16360,31356,24065,46572,30078
31806:616,17,61,29030,10819,62769,59585,8,15,103
31822:7021,17567,3372,19871,247,9289,3672,17646,27296,5522
31890:67614,72590,931,1410,76942,91515,41498,43532,35539,36699
31920:17,654,616,302,76,564,650,508,8,58
31926:500,6491,361,238,866,262,358,409,2139,698
31933:361,866,2139,2848,6387,698,500,5363,358,901
31937:17,861,2200,486,1405,131,65,891,1955,3304
31947:
31955:17,302,654,616,58,8,5303,84,62,485
31958:18316,3103,16357,3407,54179,55253,15139,616,138,568
31985:
32010:17,15,542,616,654,564,554,302,58,6
32032:17,616,302,58,654,650,542,224,62,76
32043:17,654,58,29,616,84,650,1102,8,76
32072:17,8,518,1023,616,58,654,508,32,245
32076:
32104:76,656,554,40,901,1382,568,2139,1044,52287
32105:302,654,58,616,84,8,29,76,650,1102
32110:17,302,654,616,564,58,650,8,84,736
32123:
32140:17,302,8,84,654,616,70,58,564,245
32145:
32161:168,719,5480,984,8860,1528,463,2153,9417,661
32165:225,2328,4292,27322,6559,2983,18756,18757,18370,56694
32180:66694,57282,58387,80187,102720,22327,62252,26376,63658,85612
32185:44371,68182
32189:17,302,8,84,654,616,518,58,76,508
32191:17,616,302,518,8,654,58,84,508,70
32205:1730,5097,2139,866,698,500,361,4880,5670,262
32215:17,76,616,654,302,650,58,70,564,542
32242:17,302,616,245,654,354,15,8,94,32
32250:13344,42549,59212,27700,122191,82370,107094,13119,122772,60946
32251:
32256:
32286:302,654,84,58,616,8,29,354,1102,76
32291:2139,4880,75211,565,1164,2008,25778,11121,118893,80149
32300:364,17,542,616,654,302,58,15,8,61
32329:14885,40443,16208,28077,100313,37266,28417,9397,4146,79605
32338:2139,262,500,698,358,361,826,866,238,3288
32355:361,17,302,654,254,358,2139,500,238,1832
32356:2292,500,6127,361,238,866,262,2139,358,698
32364:238,409,45,999,190,901,866,1832,361,698
32379:17,302,654,616,58,138,70,84,29,8
32409:17,616,76,302,654,736,58,8,542,518
32422:50737
32439:302,654,84,58,616,8,29,1102,76,650
32451:302,654,17,616,58,29,650,76,84,8
32477:8322,24933,9674,13077,16965,30815,51232,31597,11072,19528
32493:616,17,654,58,302,542,650,861,8,15
32495:2139,813,4880,1009,2194,3484,1164,698,500,1039
32533:6545,89593,47041,7037,16340,76,901,86938,19673,96
32546:8322,24933,9674,13077,16965,6856,30815,51232,36432,19528
32565:931,873,1539,7620,1276,287,230,219,7048,1446
32571:17,790,8,518,302,542,616,84,654,508
32580:11470,1803,721,2337,12962,4394,39616,760,168,22890
32583:
32584:16266,42019,36250,35464,797,101757,20881,26748,74950,43800
32624:110752
32625:780,226,5767,3423,3137,986,731,140,17,2967
32628:2107,350,13849,17,302,76,616,8,289,70
32641:5452,26272,45365,32652,68689,54147,7201,48601,18260,58432
32647:17,302,616,654,58,650,8,76,182,29
32656:17,654,302,616,58,29,15,8,650,518
32667:1435,83277
32675:921,75860,81708,111031,64343,54178,62290,1899,21193,56455
32684:17,58,289,101,616,1804,2469,654,8,564
32701:108635,16960
32707:50369,96442,1276,6261,2946,51176,42389,4320,38910,97513
32715:931,1825,4422,219,1786,7910,1598,873,3476,4194
32751:17,616,76,302,654,8,58,542,518,736
32773:18287,69736,7146,3847,37838,4146,3360,6901,11887,23832
32776:4797,353,1951,17,518,245,8,4589,654,84
32780:1091,11584,84669,46704,15802,95594,84351,94460,56642,92269
32817:7006,1589,11535,1991,3915,3864,7843,3107,6552,1542
32819:
32822:3157,29003
32823:99682,57114,35607,88399,65854,38024,51990,77997,96195,112441
32843:931,873,8066,3476,4194,1825,230,1276,1446,725
32871:285,15,17,654,8,542,289,302,58,518
32879:931,28359,13504,16485,1539,30452,64226,7415,72766,1446
32893:168,984,661,5480,1400,463,2318,2153,1528,1326
32902:76,29,931,1410,65,26550,19915,5567,13384,1359
32917:61,302,76,616,17,65,650,15,398,568
32919:17,302,616,654,58,76,29,8,84,542
32921:302,17,654,58,616,8,76,15,508,518
32936:5934,45699,78848,100847,45563,52001,75262,96319,45800,65976
32953:
32955:17,302,654,616,58,650,8,76,84,29
32977:9043,11887,24381,13060,14237,2600,62976,1787,8226,7146
32978:225,46925,6559,4292,80260,10147,7680,49203,9655,6128
32982:
32984:17,245,616,518,103,472,15,1382,61,1126
32986:12022,641,873,5742,931,1539,229,11670,7048,1276
32994:9043,68589,40920,1546,14645,14525,2388,10372,8168,768
33005:76357,76594,54763,11822,85935,81722,93336,74280,61929,76
33043:17,654,58,29,616,84,8,650,1102,76
33045:302,17,654,58,616,84,8,29,542,289
33108:6379,168,3704,3307,1352,11973,27796,42585,846,91493
33135:1460,760,90833,22028,1400,28773,81,226,70,40
33136:302,654,616,58,84,8,29,76,1102,354
33149:17,302,58,616,29,84,8,354,899,1102
33151:33504,35355,69909,6156,84700,76170,23944,81726,22023,75252
33181:17,302,654,616,58,29,84,76,138,226
33201:76,17,564,698,302,616,654,58,2139,8
33206:719,5480,984,1326,463,2318,5738,8860,661,1400
33207:13735,238,698,901,2139,75173,69173,2492,3484,98443
33225:17,302,616,654,564,58,650,8,84,70
33232:1832,238,409,10935,901,2139,190,22439,37910,97631
33258:5383,37827,379,7409,8899,2980,146,8973,92719,4798
33261:17,302,654,8,84,542,518,1102,6,283
33268:52770,4112
33316:302,654,84,58,616,8,29,1102,354,76
33346:2030,17,302,616,654,58,8,518,61,94
33352:17,899,48,1119,302,84,654,518,8,245
33355:16596,8168,17427,11632,14525,14645,2388,10372,768,18435
33364:230,1786,931,873,4194,13917,1446,7910,3476,5287
33373:17,302,616,654,58,8,76,84,518,564
33374:23664,96177,2345,429,25,63121,54167,5545,31227,92196
33406:30317,4708,19885,14961,20127,6447,2130,6122,14951,9075
33409:17,518,8,84,1201,654,58,61,302,29
33421:7622,2543,5975,8772,311,1011,17316,10981,8427,3695
33432:17,84,518,302,616,654,58,1102,650,101
33443:17,236,285,6,101,554,6059,6496,4268,3731
33453:16034,87670,63384
33454:104976,44617,44314,94583,22937,22752,28117,40934,17,11637
33491:168,1326,1460,719,1400,2337,574,5738,297,3789
33525:2068,12703,69602,34298,122516,54949,57258,3177,39442,94872
33527:
33528:17,76,1405,861,58360,51952,1693,1804,3223,616
33539:17,654,302,616,84,58,8,76,15,542
33541:931,219,1276,11834,1539,873,33271,1825,12876,1446
33547:8322,24933,9674,13077,16965,6856,30815,51232,36432,19528
33554:
33557:48650,119751,37274,8619,103630,219,31789,24896,2291,9397
33561:22018,103264,28594,83913,83430,73498,80357,76,32458,18201
33582:2898,30598,103141
33590:17,302,654,616,58,224,650,29,8,84
33614:190,358,698,409,238,2139,4708,3741,7249,4262
33615:17,84,302,616,654,58,1102,101,564,542
33616:41065,71201,866,8,518,361,542,736,17,508
33621:53672,4117
33652:
33701:17,616,8,84,736,508,70,354,1102,94
33702:1604,616,17,52477,39963,17825,16330,76,1102,101
33707:17,542,70,616,654,302,8,245,1023,508
33721:168,1326,719,1460,1400,2337,574,3789,2582,5738
33722:19908,6125,39774,22975,22904,57937,32154,9914,101728,21587
33737:17,616,302,654,58,224,650,8,84,518
33752:5099,49715,19633,32038,119338,119142,8733,26155,119581,116632
33783:7457,138,354,245,2139,1109,131,94,358,1382
33787:81,17,616,302,650,76,289,654,58,226
33789:2139,901,190,698,358,953,866,6303,2265,409
33807:17,168,58,76,654,616,719,302,29,8860
33808:698,358,901,2265,9874,1164,262,2139,4190,3288
33809:226,81,17,731,5767,780,70,986,2967,302
33837:9874,719,2642,698,2259,2139,4877,2632,901,1867
33841:21444,23559,44083,79337,82097,93675,97500,101183,104158,10228
33844:698,2139,238,262,500,409,361,866,358,999
33859:7223,17,616,17370,15,554,61,356,162,103
33866:17,302,654,616,564,58,650,8,84,736
33868:2200,116416,57825,3918,16376,52139
33869:36678,22029,70482,78797,94067,7622,14814,19282,44651,77228
33874:17,654,616,787,302,8,58,518,84,650
33884:533,603,8772,7926,10981,9054,4889,311,14268,17316
33910:429,616,542,354,736,61,947,1196,94,273
33921:17,302,654,650,182,616,58,76,1245,29
33988:39616,56965,21204,29161,12962,11019,4394,2869,1501,48894
33998:17,273,302,616,58,518,29,8,94,14721
34022:27027,669,78091,82537,924,36861,85206,52857,25329,80474
34027:4292,15207,36541,18756,2983,1765,87249,6559,13849,65648
34041:70,58,2193,84,1099,650,2200,1535,472,302
34048:61747,21541,68175,33217,40639,92702,3935,28710,37389,19910
34054:17,654,302,58,29,616,6,76,363,650
34068:17,899,48,302,84,1187,654,8,245,875
34092:56697,224,62,48337,83353,14504,54479,37146,1489,27165
34093:354,364,162,13903,17429,8213,673,110719,58048,3757
34105:77581,62840,39936,29573,81616,385,2139,55192,1009,826
34106:9354,81,8454,25114,64,14508,731,616,72271,4444
34119:50084,17,3025,542,518,947,61,1382,787,14724
34124:17,302,58,616,29,84,1102,354,8,650
34148:17,302,616,654,58,650,8,736,84,542
34172:17,302,8,616,654,650,518,76,224,564
34174:17,654,518,32,787,58,542,616,8,650
34179:285,80861,22766,60686,1451,64384,45660,3190
34188:616,58,84,8,76,650,1102,518,542,138
34227:58,650,8,17,62,236,2602,1348,10455,302
34292:17,616,302,654,58,650,409,76,542,45
34293:168,1326,2318,5738,984,574,8860,1124,661,463
34304:17,616,58,302,654,15,8,61,518,542
34309:7941,17,37503,76,84,8,518,1102,363,1405
34318:603,3034,5975,7926,10981,13341,508,181,116843,85392
34335:
34341:588,21541,40639,33217,19910,92702,24688,3935,37389,51868
34347:60217,10904,50090,80529,97549,68099,37692,50237,83461,1032
34350:9462,60760,31045,35514,44145,50584,51229,52235,58623,62012
34378:78420,358,48343,4774,1521,24277,14521,1355,23122,3269
34398:18059,34866,5356,17448,4425,43409,6690,14237,104350,10602
34403:16745,37164,53577,14154,25358,2938,66983,103001,120467,3224
34421:302,654,84,58,616,8,29,1102,354,76
34433:168,719,984,1528,8860,1326,5480,463,661,801
34468:81,17,226,616,302,58,654,731,5767,3137
34470:190,238,698,2139,409,358,999,262,96,866
34492:17,302,654,616,564,58,650,8,84,736
34498:176,2579,119245,10252,12190,70088,18140,55771,5253,24534
34499:2139,500,262,866,238,358,698,20288,5726,826
34511:99359,78826,90233,103476,54187,19419,44547,60064,12617,17
34512:168,76,1326,1400,661,2318,8860,17,5480,1528
34523:6901,3148,55058,9043,69475,49322,74581,7146,4995,47141
34527:780,226,5767,3137,3423,986,731,140,1884,2967
34529:302,654,58,84,8,29,76,650,1102,518
34541:931,873,1825,1352,7048,431,1276,4825,4697,7620
34552:26722,2547,669,2123,31496,2983,17692,7680,99452,76878
34553:17,3389,899,48,302,1119,891,654,245,616
34579:101798,61189,18996,11015,7694,114939,104250,106748,24534,17234
34594:31813,14645,24996,18435,768,14525,11632,2388,32083,10372
34603:1913,361,866,2139,698,6387,2848,500,358,5363
34628:48643,65936,5785,116411,37342,58050,116857,64481,107640,70242
34632:17,302,654,650,182,616,58,76,1245,29
34681:873,931,7548,14929,2675,1539,3996,36607,49236,3735
34697:17257,18907,12222,97329,54697,84930,76166,88527,122973,17176
34698:17,58,8,616,654,302,508,518,101,289
34702:17,616,8,518,302,654,1196,61,4268,542
34703:8322,24933,9674,13077,16965,6856,30815,51232,36432,19528
34709:6901,4146,8783,4093,16658,12093,2354,6117,8129,5357
34710:650,17,1245,302,654,224,182,8,616,15
34717:
34740:302,616,84,29,8,76,650,1102,518,354
34741:50023
34742:236,409,40782,105565,17752,249,89583,97478,6082,2583
34753:41620,75114,710,441,7630,8557,16332,33831,1256,5193
34794:75115,40853,4245,1305,61636,302,76,616,58,29
34820:17,616,8,302,518,76,654,508,58,84
34833:866,409,238,190,45,901,361,500,698,999
34837:698,2139,262,500,361,358,238,866,1164,999
34839:168,2153,2337,6097,1326,5738,719,1528,297,984
34868:17,654,616,302,58,518,15,322,8,301
34885:11448,441,1002,3506,4547,11260,710,11928,1757,16036
34895:698,901,238,358,999,361,262,866,2139,500
34896:9043,11887,24381,13060,14237,2600,62976,1787,8226,7146
34901:8066,5287,931,219,1446,4194,6344,16669,15124,1539
34906:76434
34917:66419
34936:34251,112434,90412
34973:24896,9397,2291,6545,702,31789,26046,1787,25207,4146
34974:17,654,616,29,84,8,650,76,1102,6
34976:17,302,1410,8,616,654,58,84,61,2733
34978:285,616,58,564,542,1196,5998,84,17,518
35005:17,302,616,8,58,654,76,564,518,84
35021:17,302,654,616,1382,84,518,58,8,29
35026:13687,67215,50302,123292,3737,30472,5744,49685,57521,3372
35086:60900,31225,63964
35087:17,302,616,654,29,8,76,84,542,518
35092:16166,15184,37265,36088,11351,36715,899,34554,21366,58
35127:
35150:17,616,654,302,58,15,518,564,8,29
35151:17,616,302,58,654,8,289,84,518,542
35166:37773,39668,29532,69113,17865,30977,10519,47327,99712,44004
35167:13894,2048,9497,4600,1526,10530,15457,73826,7833,61710
35176:81,226,654,986,3423,70,616,508,17,76
35211:46547,27127,49796,38284,105317,40093,35191,75903,6905,69907
35212:7334,9594,4671,24538,361,238,70818,1696,33990,41687
35214:2139,500,262,866,698,238,358,20288,826,361
35229:27027,669,78091,82537,924,36861,85206,52857,25329,80474
35231:780,17,226,5767,3137,986,76,140,302,58
35241:441,3506,1002,3618,16036,4696,18783,30778,2917,14983
35244:17,616,654,58,302,1550,29,3101,8,84
35251:41786,3735,14929,13917,12508,26650,725,17,8,518
35255:2265,1913,698,361,358,1149,866,238,5363,2139
35274:12586,641,2021,63933,931,873,54115,3123,62897,28464
35275:10041,2880,1527,1712,6434,5624,7831,12990,8848,4568
35289:4755,10041,1527,6434,1206,8225,7831,5624,8848,1923
35296:17,58,302,654,8,861,84,76,650,518
35297:56113,11800,12115,2593,17519,12791,76185,4583,12699,50480
35311:17,302,654,616,58,8,29,650,736,70
35332:616,17,654,302,58,542,564,8,518,861
35348:17,302,654,58,8,84,76,29,650,542
35365:302,654,84,616,58,29,1102,76,650,354
35380:17,302,58,29,84,8,76,650,1102,542
35429:
35448:2031,18531,8,17,245,656,496,1190,5955,1348
35456:24775,206,1131,13108,12160,16468,3661,3808,16611,1533
35495:17,654,302,616,58,518,8,650,15,508
35510:3372,8321,11563,17567,3672,7021,10492,5522,247,3471
35518:1276,718,4194,873,931,4697,230,219,913,3897
35525:81,17,70,986,780,5767,1884,754,2967,3137
35558:8322,24933,9674,13077,6856,51232,31597,11072,36432,19528
35572:17,302,654,58,616,29,76,650,84,542
35574:17,4719,117771,301,327,2200,1410,62,1332,8694
35576:361,17,302,654,254,358,2139,500,238,1832
35582:7649,32261,64973,216,22713,40483,1342,84,899,138
35593:190,238,2414,8582,797,866,361,45,262,901
35623:17,899,48,1119,302,84,654,8,70,245
35676:5975,2510,1397,603,9054,4889,7926,10180,311,2543
35688:302,654,17,58,616,29,84,518,15,8
35690:361,17,302,654,254,358,2139,500,238,1832
35691:361,17,302,654,254,358,2139,500,238,1832
35730:118117,65972
35746:76,650,6,1245,97,302,58,29,15,17
35757:27152,162,1023,2302,302,76,899,17,787,97
35771:654,17,302,616,8,84,1102,76,58,650
35788:363,654,17,2369,302,285,15,2030,58,616
35806:17,58,302,654,616,101,8,518,542,76
35820:
35826:302,17,654,58,29,616,84,354,542,8
35850:17,302,58,654,616,1023,29,101,15,84
35859:8384
35893:358,361,866,238,500,698,409,2139,999,190
35900:17,616,58,302,654,944,542,8,15,564
35901:302,654,17,58,616,29,84,6,518,285
35932:698,730,704,4534,6207,3288,1970,361,500,45
35941:302,654,84,616,58,8,29,76,354,1102
35969:168,719,2153,5480,1326,984,14754,1460,1400,463
35970:24880,53261,119725
35982:81,226,2967,3423,5767,140,1884,1749,780,2379
35989:2548,11973,1002,58853
35990:25365,69899,117317,96031,82590,24660,66181,101514,114114,7821
35999:76,81,698,17,25481,508,327,302,500,2139
36064:8322,24933,9674,13077,16965,6856,30815,51232,36432,19528
36123:17,11310,70,301,327,58,138,698,1535,7680
36135:17,302,654,616,564,58,650,8,84,29
36176:81,226,780,731,5767,986,1884,140,9790,403
36179:17,616,302,654,58,542,518,61,650,15
36185:2291,24896,5356,25207,9397,11067,19637,104350,6690,3850
36193:901,28844,3159,3510,45,262,190,2139,238,3348
36196:17,302,654,650,182,616,58,76,1245,29
36210:43554,18283,122281,53920,68099,89530
36216:2579,117,1007,18200,1966,176,774,15444,9013,65515
36221:8321,27241,3372,3471,17567,15156,46469,50302,5744,3737
36225:2778,2600,1787,30539,7011,38137,13087,702,48626,56333
36242:81,17,70,986,780,5767,1884,754,2967,3137
36258:4425,26985,19872,49393,4427,3847,20836,14237,30632,24854
36261:17,302,654,650,182,616,58,76,1245,29
36268:1592,33833,13411,26628,53668,59222,23913,31496,10891,7608
36313:616,17,654,58,302,29,542,162,15,8
36315:8001,17,301,21879,302,84,508,40597,20801,35534
36319:441,1002,1744,4513,6315,1256,4547,710,3618,3506
36330:17,302,58,483,8,84,564,1102,902,554
36342:17,1023,616,58,650,224,542,899,787,48
36355:18476,1919,105524,65055,84044,17,27027,5215,7680,9341
36358:17,616,302,58,654,650,76,542,8,564
36375:
36385:28416,29335,40825,2169,56693,60059
36393:9095,37282,702,21274,81,27122,1131,2134,66174,40646
36418:
36419:780,226,5767,3137,3423,986,731,140,1884,2967
36420:17,616,58,654,302,564,650,76,8,542
36468:302,17,654,58,616,84,650,8,354,1102
36470:2265,17,302,76,616,654,58,650,70,542
36471:698,901,238,2139,190,409,3288,3902,866,361
36488:225,1592,103489,82536,48899,38653,17,58,901,1245
36499:1913,361,866,2139,6387,698,2848,500,358,901
36508:17,302,654,76,616,58,650,101,138,518
36561:15484,24996,26741,20455,35168,2600,5718,14525,10372,14645
36563:22365,10417,4394,168,35966,760,2153,416,10832,8733
36564:81,226,2967,1884,3423,5767,140,780,2379,1749
36585:168,2153,2337,6097,1326,5738,719,1528,297,984
36595:17,58,302,654,8,861,84,76,650,518
36607:49230,17,650,84,533,83166,9054,83349,19561,21015
36620:10041,2880,1527,1712,5624,8848,12990,7831,1206,4568
36642:17,224,302,654,58,616,650,1245,76,29
36656:81,17,262,13544,2967,3137,70,354,500,780
36689:
36696:8322,24933,9674,13077,16965,30815,51232,31597,11072,19528
36708:17,302,616,654,58,224,650,8,542,29
36723:89362,16073,101403,43037,69820,62979,96445,83235,100151,94537
36727:986,2301,2917,3423,4272,7228,16404,13091,41715,5122
36730:17,616,302,654,58,542,8,76,650,861
36790:
36797:17,302,70,616,8,508,654,84,65,1382
36902:2139,17,500,76,238,901,358,262,96,866
36948:913,1786,1276,7910,4697,230,7048,3476,2739,931
36960:17,616,302,654,58,542,8,518,61,84
36961:17,654,302,58,616,224,650,568,61,8
36966:23314,39888,61809,90241
36979:38541,21110,116610,44632,18685,7422,116928,13033,75886,289
37050:10464,3437,7298,40022,33628,1143,9800,87085,9265,60756
37053:669,19823,45886,6225,8322,102234,19528,88867,91027,112973
37054:
37058:17,302,654,616,58,866,70,564,84,8
37078:81,613,3423,14557,1884,76,17,780,140,7211
37088:81,780,1749,3374,5767,3137,226,3423,140,7211
37143:302,654,84,58,616,8,29,1102,354,76
37160:4755,10041,1527,2880,6434,1712,12990,5624,7880,10687
37165:17,84,302,616,654,58,1102,101,542,564
37175:17,654,302,58,616,29,650,542,84,8
37177:11576
37178:24948,108998,103858
37212:1604,616,17,52477,17825,39963,37503,76,1102,101
37222:17,616,654,510,302,58,542,564,76,8
37240:76735
37255:
37266:238,1164,17925,385,190,698,901,96,3348,2342
37272:12090,15207,36541,4292,1765,2983,87249,6559,49767,65648
37291:2548,157,3196,197,27070,8069,5111,14793,7160,5627
37308:
37313:
37342:17,654,616,302,58,29,650,542,6,15
37358:654,302,17,58,650,1102,285,616,84,29
37380:47228,70125,48932,31748,64213,80499,80867,20706,94594
37389:168,984,661,463,1326,760,1400,8860,5738,2153
37398:56333,709,14918,24010,30995,36535,89880,107255,2401,49277
37399:1460,1326,297,5738,168,6097,1682,984,3789,719
37404:17,302,866,654,616,58,76,29,84,354
37443:7006,17,1589,11535,1991,3915,3864,7843,3107,6552
37446:63048
37480:30357,361,262,409,659,928,1644,730,10382,2064
37501:64030,118578,68693,17868,226,40197,70,500,398,1405
37515:302,654,84,58,616,8,29,1102,354,76
37516:17,58,302,654,8,861,84,76,650,518
37521:
37523:17,654,616,302,58,518,15,322,8,301
37530:65,119,109336,67167,7312,64428,108419,9293,20665,19839
37570:
37585:2139,500,262,866,238,358,698,20288,5726,826
37588:2178,647,9231,18536,64464,75939,62564,49489,22632,88621
37606:2142,245,39395,17,2200,33882,353,616,8,656
37666:
37676:647,13375,18536,31095,62564,22632,20621,64464,88621,49489
37692:17,616,187,302,650,76,224,62,654,58
37701:17,302,654,58,616,84,354,650,8,1102
37708:
37731:24530,17,654,1102,568,162,302,616,84,899
37735:3372,8321,11563,17567,3672,10492,3471,5522,247,7021
37753:4146,8783,10692,5357,4093,2354,6117,16658,9043,28389
37767:5693,63133,16995,9222,31813,24996,102324,8226,35977,7056
37790:27904,302,654,76,29,17,61783,15006,74359,2031
37816:17,654,840,542,302,61,245,616,15,58
37849:
37876:80222
37878:17,302,654,616,58,15,29,518,564,542
37910:
37911:616,17,302,58,29,518,542,70,61,554
37912:
37918:
37924:
37934:302,654,84,58,616,8,29,354,76,1102
37971:302,654,84,58,616,8,29,1102,354,76
37987:780,22597,34910,16217,140,550,3718,1749,41991,17
37988:52200,39277,105164,86479,76833,60464,10662,91352,302,58
37989:5975,1397,9054,2510,4889,603,13341,14268,8772,7926
38028:14353,35087,37419,48967,105079,101947,48121,107975,112244,62941
38029:6097,984,463,5557,168,719,574,8733,297,42707
38037:57802
38057:238,190,698,901,45,409,96,999,3214,998
38073:17,76,8,301,61,62,358,947,486,294
38080:68021,885,46,2778,16821,65023,719,72827,347,25027
38088:168,984,463,661,1400,760,1326,2318,801,5480
38108:17,1102,302,8,654,518,616,58,354,29
38168:7484,4877,2259,659,21318,13994,16305,3159,2632,22777
38216:398,14964,37386,2447,11247,9388,5598,3829,4941,8209
38244:3112,1787,11367,37421,65023,7146,14645,15408,11632,8168
38281:17,302,616,654,8,58,518,84,542,650
38362:17,302,654,616,84,58,8,518,29,76
38367:654,8,17,616,564,15,289,902,302,285
38376:17,84,302,8,899,654,616,518,245,301
38391:
38431:17,302,58,616,29,84,1102,354,8,76
38445:13179,61454,16719,118992,768,57655,8397,73847,19273,15852
38451:1913,2265,31633,6387,22507,698,5443,19319,22856,71312
38466:698,901,238,358,999,361,262,866,2139,500
38480:2139,361,698,866,358,2292,262,238,3484,1164
38546:17,616,302,654,58,8,518,84,29,76
38557:59847,114571,34106,4372,25530,13104,2051,44922,302,58
38578:17,302,138,58,1462,354,654,1762,8,70
38616:780,23089,35186,3137,2435,9790,62860,15641,81,226
38645:17,654,616,58,354,301,285,542,6,1196
38648:20938,16710,30412,5232,373,30948,1099,747,60328,327
38661:17,84,8,302,616,947,8660,650,1102,301
38679:54901,18779,8772,533,15506,603,99575,50933,40512,55415
38684:361,17,302,654,254,358,2139,500,238,1832
38685:17,302,891,899,84,8,654,245,616,518
38686:698,262,3131,46663,2008,2414,33947,6303,901,500
38691:17,15,58,616,8,736,542,354,1550,61
38704:17,58,302,616,542,554,356,61,650,564
38715:
38736:104871,37515,117094,54969,16935,5741,1310,26376,34309,32
38739:3372,8321,11563,17567,3672,7021,10492,5522,247,3471
38766:168,1528,5738,801,1124,719,297,23285,3789,1460
38778:2547,669,2123,26722,31496,7680,17692,2983,76878,99452
38786:844,25217,29521,37225,37637,45214,46013,70972,72327,118
38813:
38868:17,654,58,616,84,650,1102,8,76,354
38870:17,616,302,654,58,650,8,564,542,84
38878:17,302,654,616,84,8,29,58,650,354
38888:118749,82807,66812,89371,53519,86058,21426,11300,86808,100407
38897:
38945:18373,60982,56966,69114,953,9670,93203,67877,33990,28897
38967:19029,5611,44935,22848,76460,54008,7998,5975,48582,29921
38983:
39003:3288,3902,901,698,3348,50594,1970,238,2139,2342
39005:
39021:45551,68950,112014,60169,80335,108753,20491,39005,73033
39043:77627,60566,50908,101,15767,35380,41214,43876,89987,23452
39049:17,131,354,302,654,616,245,363,84,301
39050:17,654,58,616,302,15,29,8,542,84
39052:238,409,45,999,190,901,866,1832,361,698
39074:17,650,302,76,654,84,224,62,236,3235
39083:36556,29,17,285,357,30108,28852,1885,43077,302
39084:81,226,780,2967,140,3423,1749,1884,5767,2379
39092:2715,3789,1352,1460,11973,1326,1709,1205,2068,719
39105:302,616,650,17,902,10507,2464,6249,654,8
39158:219,873,1446,931,1460,5287,4194,1205,1825,8066
39159:69007,109809,176,11477,15746,25308,9932
39163:9043,11887,24381,13060,14237,2600,62976,1787,8226,7146
39188:361,17,302,654,254,358,2139,500,238,1832
39232:2897,302,616,508,1405,66,22411,30,654,29
39237:17,302,616,58,654,8,650,518,84,542
39291:2069,9043,6545,6901,2312,18452,8932,4146,1787,9887
39295:866,17,302,76,654,698,500,358,616,58
39296:698,826,2342,6303,659,5739,1187,35034,40552,2259
39308:88385,91825,33970,2983,230,402,1119,787,46491,24296
39379:68271,17806,1245,72116,1561,8203,115628,24911,17458,109579
39391:17,616,654,542,15,302,58,61,8,518
39393:616,17,302,8,84,654,58,518,101,861
39394:
39429:
39430:238,866,361,409,45,901,1200,190,358,500
39432:68426,47267,76957,47452
39458:780,226,5767,3137,3423,986,731,140,1884,2967
39469:3704,15560,3659,40848,7422,1352,44628,3307,9581,11235
39515:441,4513,710,1145,1002,3506,8928,1340,4421,4547
39518:8322,24933,9674,13077,16965,6856,30815,51232,31597,19528
39528:
39555:441,1002,4513,1744,710,371,3618,5122,6315,3506
39556:302,17,654,58,616,84,354,650,1102,8
39567:69853,56352,50086,31644,92577,77550,35498,109963,17407,39163
39580:17,302,654,616,58,8,84,542,518,15
39592:5253,37375,23398,1122,33683,33720,1406,13878,9448,17
39594:17,302,654,58,616,29,76,650,8,542
39617:1957,22,14152,3842,974,106,4481,10466,370,3661
39623:5663,698,238,500,866,901,2139,358,361,1200
39652:119350,9429,81446,70,398,94145,755,3700,176,93166
39662:50336
39693:70,1462,76,508,378,1023,61574,52421,29468,33504
39694:69150,13694,118073,42632
39707:36218,20442,3034,39399,28933,8772,7622,6977,7302,9462
39718:431,4697,718,2215,873,931,3476,1276,2739,1786
39730:17,302,654,650,182,616,58,76,1245,29
39731:8,17,302,616,32,84,564,650,518,76
39796:168,719,5738,984,8860,760,5480,1326,7838,801
39821:78183,564,168,378,262,11260,8705,2672,7479,27784
39822:17,302,29,654,15,58,616,518,61,8
39863:616,17,654,302,58,542,15,650,8,861
39865:
39876:
39877:25481,8275,23964,214,16866,37575,11270,54390,26509,42128
39878:302,654,84,58,616,8,29,1102,354,76
39896:8322,24933,9674,13077,16965,6856,30815,51232,36432,19528
39903:302,654,84,58,616,8,29,1102,354,76
39926:17,302,76,654,616,58,650,8,84,70
39927:500,358,901,17974,90353,2292,118696,7249,8011,3445
39932:110620,53610,79089,26926
39940:650,17,32,787,61,1578,58,654,616,861
39967:17,81,76,616,564,654,58,2139,542,302
39979:70,17,168,542,322,1023,76,616,58,650
39983:
